model	instrument	type	category	cat_value	standardized	date	fit	se	lwr	upr	period_duration	period_text	obs_month_period	obs_timeseries
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	45-64 Jahre	TRUE	2019-11-01	12.6153692603111	1.36258257552981	10.1774610579014	15.5362457036972	3_Monate	Mitte September bis Mitte Dezember	1827	36892
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	45-64 Jahre	TRUE	2019-12-01	13.1370112299919	1.567761041224	10.3569880127907	16.5256857872009	3_Monate	Mitte Oktober bis Mitte Januar	1466	36892
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	45-64 Jahre	TRUE	2020-01-01	12.2010618448257	1.70430578291416	9.23435688018799	15.9533530473709	3_Monate	Mitte November bis Mitte Februar	1191	36892
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	45-64 Jahre	TRUE	2020-02-01	12.8819584846497	2.21119467169046	9.13209244608879	17.8688198328018	3_Monate	Mitte Dezember bis Mitte März	820	36892
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	45-64 Jahre	TRUE	2020-03-01	12.8818467259407	1.76644772291183	9.79731306433678	16.7570933699608	3_Monate	Mitte Januar bis Mitte April	1258	36892
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	45-64 Jahre	TRUE	2020-04-01	10.7074566185474	1.39956306666136	8.25735330581665	13.7753903865814	3_Monate	Mitte Februar bis Mitte Mai	1711	36892
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	45-64 Jahre	TRUE	2020-05-01	10.0452832877636	1.28441955894232	7.79310688376427	12.8575712442398	3_Monate	Mitte März bis Mitte Juni	1910	36892
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	45-64 Jahre	TRUE	2020-06-01	8.40132758021355	1.24203767627478	6.26577585935593	11.1779369413853	3_Monate	Mitte April bis Mitte Juli	1804	36892
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	45-64 Jahre	TRUE	2020-07-01	7.59380683302879	1.19478181004524	5.55889904499054	10.292436927557	3_Monate	Mitte Mai bis Mitte August	1652	36892
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	45-64 Jahre	TRUE	2020-08-01	9.33159589767456	1.5161101706326	6.75458759069443	12.757271528244	3_Monate	Mitte Juni bis Mitte September	1576	36892
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	45-64 Jahre	TRUE	2020-09-01	10.3747986257076	1.97677500545979	7.09010511636734	14.9365812540054	2_Monate	Mitte Juli bis Mitte Oktober	1058	36892
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	45-64 Jahre	TRUE	2020-10-01	12.8699988126755	2.64763422310352	8.50782841444016	19.004188477993	2_Monate	Mitte August bis Mitte November	769	36892
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	45-64 Jahre	TRUE	2020-11-01	13.5087177157402	1.8510464578867	10.2732941508293	17.5636366009712	2_Monate	Mitte September bis Mitte Dezember	1025	36892
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	45-64 Jahre	TRUE	2020-12-01	13.4665116667747	1.70854646712542	10.4547135531902	17.1794921159744	3_Monate	Mitte Oktober bis Mitte Januar	1310	36892
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	45-64 Jahre	TRUE	2021-01-01	15.3616532683372	2.09523607045412	11.6875231266022	19.9301347136497	2_Monate	Mitte November bis Mitte Februar	934	36892
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	45-64 Jahre	TRUE	2021-04-01	NA	NA	NA	NA	2_Monate	Mitte Februar bis Mitte Mai	791	36892
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	45-64 Jahre	TRUE	2021-05-01	NA	NA	NA	NA	2_Monate	Mitte März bis Mitte Juni	791	36892
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	45-64 Jahre	TRUE	2021-06-01	NA	NA	NA	NA	2_Monate	Mitte April bis Mitte Juli	765	36892
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	45-64 Jahre	TRUE	2021-07-01	13.6929661035538	2.13143453001976	10.0243836641312	18.4291318058968	2_Monate	Mitte Mai bis Mitte August	1099	36892
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	45-64 Jahre	TRUE	2021-08-01	13.7724637985229	1.78429260849953	10.6329075992107	17.655885219574	3_Monate	Mitte Juni bis Mitte September	1481	36892
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	45-64 Jahre	TRUE	2021-09-01	12.8984063863754	1.65753960609436	9.98278260231018	16.5094077587128	3_Monate	Mitte Juli bis Mitte Oktober	1480	36892
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	45-64 Jahre	TRUE	2021-10-01	12.4786928296089	1.7769567668438	9.39143598079681	16.3971677422523	3_Monate	Mitte August bis Mitte November	1173	36892
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	45-64 Jahre	TRUE	2021-11-01	13.2314279675484	1.91571936011314	9.90614220499992	17.4566626548767	3_Monate	Mitte September bis Mitte Dezember	1180	36892
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	45-64 Jahre	TRUE	2021-12-01	NA	NA	NA	NA	2_Monate	Mitte Oktober bis Mitte Januar	804	36892
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	45-64 Jahre	TRUE	2022-01-01	NA	NA	NA	NA	2_Monate	Mitte November bis Mitte Februar	496	36892
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	45-64 Jahre	TRUE	2022-02-01	22.027699649334	2.76395827531815	17.0872122049332	27.9157042503357	2_Monate	Mitte Dezember bis Mitte März	832	36892
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	45-64 Jahre	TRUE	2022-03-01	22.0078736543655	1.92690715193748	18.4637755155563	26.0152012109756	3_Monate	Mitte Januar bis Mitte April	1723	36892
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	45-64 Jahre	TRUE	2022-04-01	20.3900471329689	1.57927833497524	17.4685224890709	23.660109937191	3_Monate	Mitte Februar bis Mitte Mai	2552	36892
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	45-64 Jahre	TRUE	2022-05-01	18.6838433146477	1.40996389091015	16.0760924220085	21.6057047247887	3_Monate	Mitte März bis Mitte Juni	2953	36892
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	45-64 Jahre	TRUE	2022-06-01	18.5437113046646	1.36395609006286	16.0176292061806	21.3668182492256	3_Monate	Mitte April bis Mitte Juli	3167	36892
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	45-64 Jahre	TRUE	2022-07-01	19.5922002196312	1.33628249168396	17.1046167612076	22.3440453410149	3_Monate	Mitte Mai bis Mitte August	3514	36892
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	45-64 Jahre	TRUE	2022-08-01	21.6714262962341	1.34773487225175	19.1463217139244	24.4289353489876	3_Monate	Mitte Juni bis Mitte September	3660	36892
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	45-64 Jahre	TRUE	2022-09-01	20.5310150980949	1.30044026300311	18.0990979075432	23.1971487402916	3_Monate	Mitte Juli bis Mitte Oktober	3672	36892
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	45-64 Jahre	TRUE	2022-10-01	19.3104669451714	1.21699245646596	17.0364782214165	21.808198094368	3_Monate	Mitte August bis Mitte November	3731	36892
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	45-64 Jahre	TRUE	2022-11-01	18.6291247606277	1.21350195258856	16.3667038083076	21.125291287899	3_Monate	Mitte September bis Mitte Dezember	3677	36892
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	45-64 Jahre	TRUE	2022-12-01	19.1386803984642	1.20735904201865	16.8831318616867	21.6171935200691	3_Monate	Mitte Oktober bis Mitte Januar	3850	36892
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	45-64 Jahre	TRUE	2023-01-01	19.8192983865738	1.19451321661472	17.5816372036934	22.2648173570633	3_Monate	Mitte November bis Mitte Februar	4058	36892
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	45-64 Jahre	TRUE	2023-02-01	21.5151146054268	1.18098240345716	19.290766119957	23.9199325442314	3_Monate	Mitte Dezember bis Mitte März	4253	36892
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	45-64 Jahre	TRUE	2023-03-01	21.8165814876556	1.18007315322757	19.5920988917351	24.2175608873367	3_Monate	Mitte Januar bis Mitte April	4303	36892
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	45-64 Jahre	TRUE	2023-04-01	23.1738209724426	1.31281334906816	20.7009330391884	25.8458346128464	3_Monate	Mitte Februar bis Mitte Mai	3557	36892
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	45-64 Jahre	TRUE	2023-05-01	22.0357581973076	1.46819222718477	19.2930310964584	25.0473886728287	3_Monate	Mitte März bis Mitte Juni	2827	36892
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	45-64 Jahre	TRUE	2023-06-01	23.7583830952644	1.7617616802454	20.4793483018875	27.3816585540771	3_Monate	Mitte April bis Mitte Juli	2174	36892
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	45-64 Jahre	TRUE	2023-07-01	22.5693121552467	1.79827846586704	19.2402064800262	26.2869536876678	3_Monate	Mitte Mai bis Mitte August	2113	36892
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	45-64 Jahre	TRUE	2023-08-01	21.4494079351425	1.78034007549286	18.165884912014	25.1440763473511	3_Monate	Mitte Juni bis Mitte September	2126	36892
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	45-64 Jahre	TRUE	2023-09-01	21.5439409017563	1.75377950072289	18.3051750063896	25.1791298389435	3_Monate	Mitte Juli bis Mitte Oktober	2133	36892
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	45-64 Jahre	TRUE	2023-10-01	23.7631067633629	1.95142067968845	20.1518297195435	27.7962535619736	3_Monate	Mitte August bis Mitte November	2113	36892
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	45-64 Jahre	TRUE	2023-11-01	26.0919988155365	2.00744513422251	22.352834045887	30.213263630867	3_Monate	Mitte September bis Mitte Dezember	2050	36892
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	45-64 Jahre	TRUE	2023-12-01	27.2090584039688	2.32946444302797	22.8894487023354	32.005500793457	3_Monate	Mitte Oktober bis Mitte Januar	1613	36892
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	45-64 Jahre	TRUE	2024-01-01	25.4967868328094	2.29202192276716	21.2691679596901	30.2419394254684	3_Monate	Mitte November bis Mitte Februar	1460	36892
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	FALSE	2019-06-01	10.0864499807358	1.65504440665245	7.27404803037643	13.8241127133369	3_Monate	Mitte April bis Mitte Juli	1282	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	FALSE	2019-07-01	10.434353351593	1.56224155798554	7.74504616856575	13.916602730751	3_Monate	Mitte Mai bis Mitte August	1431	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	FALSE	2019-08-01	9.55470129847527	1.3749766163528	7.17869848012924	12.610274553299	3_Monate	Mitte Juni bis Mitte September	1615	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	FALSE	2019-09-01	6.89472779631615	1.06912674382329	5.0719179213047	9.30840522050858	3_Monate	Mitte Juli bis Mitte Oktober	1557	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	FALSE	2019-10-01	6.09808005392551	0.915536377578974	4.53192144632339	8.15922021865845	3_Monate	Mitte August bis Mitte November	1482	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	FALSE	2019-11-01	6.35993629693985	1.01783033460379	4.63351123034954	8.67113247513771	3_Monate	Mitte September bis Mitte Dezember	1427	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	FALSE	2019-12-01	7.97107517719269	1.28217674791813	5.79292587935925	10.873682051897	3_Monate	Mitte Oktober bis Mitte Januar	1200	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	FALSE	2020-01-01	8.84208306670189	1.5350385569036	6.26004710793495	12.3488165438175	3_Monate	Mitte November bis Mitte Februar	1013	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	FALSE	2020-02-01	12.1387526392937	2.31816228479147	8.27643871307373	17.4603655934334	3_Monate	Mitte Dezember bis Mitte März	719	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	FALSE	2020-03-01	9.8275363445282	1.7362579703331	6.91032335162163	13.7937784194946	3_Monate	Mitte Januar bis Mitte April	999	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	FALSE	2020-04-01	8.9577928185463	1.5086985193193	6.40809535980225	12.3877048492432	3_Monate	Mitte Februar bis Mitte Mai	1319	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	FALSE	2020-05-01	7.88604840636253	1.26298880204558	5.7394340634346	10.744009912014	3_Monate	Mitte März bis Mitte Juni	1516	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	FALSE	2020-06-01	8.4836483001709	1.41905173659325	6.08473606407642	11.7104038596153	3_Monate	Mitte April bis Mitte Juli	1587	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	FALSE	2020-07-01	9.0108260512352	1.44701395183802	6.54837787151337	12.2775964438915	3_Monate	Mitte Mai bis Mitte August	1650	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	FALSE	2020-08-01	9.14375260472298	1.53302885591984	6.5504789352417	12.624979019165	3_Monate	Mitte Juni bis Mitte September	1689	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	FALSE	2020-09-01	8.94501209259033	1.77232548594475	6.02644793689251	13.0802780389786	2_Monate	Mitte Juli bis Mitte Oktober	1150	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	FALSE	2020-10-01	9.80641767382622	2.09220368415117	6.40112012624741	14.7380322217941	2_Monate	Mitte August bis Mitte November	797	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	FALSE	2020-11-01	12.019956111908	1.91734340041876	8.73925760388374	16.3120910525322	2_Monate	Mitte September bis Mitte Dezember	947	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	FALSE	2020-12-01	12.4136291444302	1.65886264294386	9.51025113463402	16.0462006926537	3_Monate	Mitte Oktober bis Mitte Januar	1223	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	FALSE	2021-01-01	12.6738548278809	1.94462966173887	9.32583510875702	16.998502612114	2_Monate	Mitte November bis Mitte Februar	866	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	FALSE	2021-04-01	NA	NA	NA	NA	2_Monate	Mitte Februar bis Mitte Mai	592	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	FALSE	2021-05-01	NA	NA	NA	NA	2_Monate	Mitte März bis Mitte Juni	592	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	FALSE	2021-06-01	NA	NA	NA	NA	2_Monate	Mitte April bis Mitte Juli	754	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	FALSE	2021-07-01	17.3068031668663	2.33058594167233	13.2020488381386	22.3590403795242	2_Monate	Mitte Mai bis Mitte August	1233	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	FALSE	2021-08-01	15.3156816959381	1.89130082726479	11.9638502597809	19.3996414542198	3_Monate	Mitte Juni bis Mitte September	1591	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	FALSE	2021-09-01	14.9148613214493	1.96599178016186	11.4565402269363	19.1908627748489	3_Monate	Mitte Juli bis Mitte Oktober	1518	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	FALSE	2021-10-01	12.6754820346832	1.98661834001541	9.2647060751915	17.105208337307	3_Monate	Mitte August bis Mitte November	1040	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	FALSE	2021-11-01	13.5266944766045	2.07287315279245	9.95258092880249	18.1259587407112	3_Monate	Mitte September bis Mitte Dezember	1083	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	FALSE	2021-12-01	NA	NA	NA	NA	2_Monate	Mitte Oktober bis Mitte Januar	739	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	FALSE	2022-01-01	NA	NA	NA	NA	2_Monate	Mitte November bis Mitte Februar	509	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	FALSE	2022-02-01	14.34675604105	2.54785157740116	10.036676377058	20.0943097472191	2_Monate	Mitte Dezember bis Mitte März	716	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	FALSE	2022-03-01	17.2903716564178	1.75119061022997	14.1220271587372	20.9957644343376	3_Monate	Mitte Januar bis Mitte April	1579	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	FALSE	2022-04-01	19.5896580815315	1.49093829095364	16.8310075998306	22.6771742105484	3_Monate	Mitte Februar bis Mitte Mai	2429	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	FALSE	2022-05-01	20.5357804894447	1.36374831199646	17.9913640022278	23.3376368880272	3_Monate	Mitte März bis Mitte Juni	2968	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	FALSE	2022-06-01	19.896437227726	1.30904596298933	17.4543723464012	22.5866854190826	3_Monate	Mitte April bis Mitte Juli	3172	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	FALSE	2022-07-01	17.9899007081985	1.16311078891158	15.8217921853065	20.3831687569618	3_Monate	Mitte Mai bis Mitte August	3532	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	FALSE	2022-08-01	18.1776806712151	1.09126018360257	16.1358058452606	20.4150408506393	3_Monate	Mitte Juni bis Mitte September	3677	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	FALSE	2022-09-01	18.5130998492241	1.11484564840794	16.4268359541893	20.7983881235123	3_Monate	Mitte Juli bis Mitte Oktober	3781	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	FALSE	2022-10-01	19.075021147728	1.09895672649145	17.0134112238884	21.322263777256	3_Monate	Mitte August bis Mitte November	3937	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	FALSE	2022-11-01	19.6515157818794	1.13956183195114	17.5133675336838	21.9811409711838	3_Monate	Mitte September bis Mitte Dezember	3909	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	FALSE	2022-12-01	19.1056370735168	1.09887681901455	17.0439720153809	21.35249376297	3_Monate	Mitte Oktober bis Mitte Januar	4017	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	FALSE	2023-01-01	18.9652308821678	1.09241623431444	16.9160485267639	21.1993098258972	3_Monate	Mitte November bis Mitte Februar	4215	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	FALSE	2023-02-01	18.7106177210808	1.07766836881638	16.6894942522049	20.9150537848473	3_Monate	Mitte Dezember bis Mitte März	4517	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	FALSE	2023-03-01	18.4721902012825	1.05933090671897	16.4854407310486	20.6392005085945	3_Monate	Mitte Januar bis Mitte April	4801	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	FALSE	2023-04-01	18.956883251667	1.22111076489091	16.6783466935158	21.4665085077286	3_Monate	Mitte Februar bis Mitte Mai	3914	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	FALSE	2023-05-01	18.2667851448059	1.30644384771585	15.8439964056015	20.9677487611771	3_Monate	Mitte März bis Mitte Juni	3142	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	FALSE	2023-06-01	18.6865821480751	1.43271340057254	16.0392448306084	21.6581583023071	3_Monate	Mitte April bis Mitte Juli	2360	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	FALSE	2023-07-01	19.0955385565758	1.51190711185336	16.3061499595642	22.2353205084801	3_Monate	Mitte Mai bis Mitte August	2432	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	FALSE	2023-08-01	20.0670003890991	1.58779863268137	17.1344712376595	23.3599409461021	3_Monate	Mitte Juni bis Mitte September	2368	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	FALSE	2023-09-01	20.3269183635712	1.689094863832	17.2158852219582	23.8382518291473	3_Monate	Mitte Juli bis Mitte Oktober	2388	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	FALSE	2023-10-01	20.0097143650055	1.61069575697184	17.0382037758827	23.3535811305046	3_Monate	Mitte August bis Mitte November	2371	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	FALSE	2023-11-01	19.2634806036949	1.6814861446619	16.1801785230637	22.7746948599815	3_Monate	Mitte September bis Mitte Dezember	2270	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	FALSE	2023-12-01	19.6579620242119	1.83329004794359	16.3102984428406	23.4997913241386	3_Monate	Mitte Oktober bis Mitte Januar	1735	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	FALSE	2024-01-01	20.3288063406944	1.95765644311905	16.7594462633133	24.4352027773857	3_Monate	Mitte November bis Mitte Februar	1531	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	TRUE	2019-06-01	9.2082567512989	1.5132931061089	6.64069950580597	12.634189426899	3_Monate	Mitte April bis Mitte Juli	1282	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	TRUE	2019-07-01	10.4571484029293	1.50963924825191	7.84623920917511	13.8066962361336	3_Monate	Mitte Mai bis Mitte August	1431	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	TRUE	2019-08-01	10.3166311979294	1.37299634516239	7.91919380426407	13.3347570896149	3_Monate	Mitte Juni bis Mitte September	1615	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	TRUE	2019-09-01	7.39725008606911	1.05377715080976	5.5791724473238	9.74662527441978	3_Monate	Mitte Juli bis Mitte Oktober	1557	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	TRUE	2019-10-01	6.13750629127026	0.9018131531775	4.59032021462917	8.16156789660454	3_Monate	Mitte August bis Mitte November	1482	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	TRUE	2019-11-01	6.00894913077354	0.917747337371111	4.44283224642277	8.08044597506523	3_Monate	Mitte September bis Mitte Dezember	1427	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	TRUE	2019-12-01	7.74783939123154	1.29461474716663	5.5613249540329	10.6966428458691	3_Monate	Mitte Oktober bis Mitte Januar	1200	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	TRUE	2020-01-01	8.27488675713539	1.42336608842015	5.8794166892767	11.5268230438232	3_Monate	Mitte November bis Mitte Februar	1013	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	TRUE	2020-02-01	10.8595676720142	1.97291523218155	7.55347386002541	15.3720945119858	3_Monate	Mitte Dezember bis Mitte März	719	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	TRUE	2020-03-01	9.20794084668159	1.53194302693009	6.61334246397018	12.6822337508202	3_Monate	Mitte Januar bis Mitte April	999	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	TRUE	2020-04-01	8.5563637316227	1.3747388496995	6.21862336993217	11.6636216640472	3_Monate	Mitte Februar bis Mitte Mai	1319	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	TRUE	2020-05-01	7.89243578910828	1.22774261981249	5.79723604023457	10.6591880321503	3_Monate	Mitte März bis Mitte Juni	1516	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	TRUE	2020-06-01	8.03342238068581	1.21130151674151	5.95715045928955	10.7506208121777	3_Monate	Mitte April bis Mitte Juli	1587	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	TRUE	2020-07-01	7.84891918301582	1.12595036625862	5.90689741075039	10.3591293096542	3_Monate	Mitte Mai bis Mitte August	1650	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	TRUE	2020-08-01	7.991112023592	1.24476868659258	5.86695708334446	10.7961237430573	3_Monate	Mitte Juni bis Mitte September	1689	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	TRUE	2020-09-01	7.52408653497696	1.45795503631234	5.11967800557613	10.9276480972767	2_Monate	Mitte Juli bis Mitte Oktober	1150	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	TRUE	2020-10-01	9.1850608587265	1.90164595842361	6.07638768851757	13.6529445648193	2_Monate	Mitte August bis Mitte November	797	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	TRUE	2020-11-01	10.9606467187405	1.7037782818079	8.03990140557289	14.7720023989677	2_Monate	Mitte September bis Mitte Dezember	947	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	TRUE	2020-12-01	11.4930301904678	1.48879820480943	8.88140797615051	14.7483125329018	3_Monate	Mitte Oktober bis Mitte Januar	1223	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	TRUE	2021-01-01	11.713133007288	1.76644138991833	8.66948887705803	15.6423136591911	2_Monate	Mitte November bis Mitte Februar	866	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	TRUE	2021-04-01	NA	NA	NA	NA	2_Monate	Mitte Februar bis Mitte Mai	592	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	TRUE	2021-05-01	NA	NA	NA	NA	2_Monate	Mitte März bis Mitte Juni	592	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	TRUE	2021-06-01	NA	NA	NA	NA	2_Monate	Mitte April bis Mitte Juli	754	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	TRUE	2021-07-01	13.6207431554794	1.66044365614653	10.6808833777905	17.213836312294	2_Monate	Mitte Mai bis Mitte August	1233	36733
3_Monate_Anteile	PHQ-2	kategorial	Altersgruppe	65+ Jahre	TRUE	2021-08-01	12.4593123793602	1.36643266305327	10.0184068083763	15.3931885957718	3_Monate	Mitte Juni bis Mitte September	1591	36733
